train_data\train\degraded\131024_apply_highpass.mp3,0.5
train_data\train\degraded\073565_add_white_noise.mp3,0.6
train_data\train\degraded\085595_add_pink_noise.mp3,0.6
train_data\train\degraded\071372_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\061161_apply_bitcrush.mp3,0.375
train_data\train\degraded\086077_apply_bitcrush.mp3,0.375
train_data\train\degraded\055549_apply_reverb.mp3,0.0
train_data\train\degraded\119025_apply_clipping.mp3,0.8
train_data\train\degraded\006677_add_pink_noise.mp3,0.6
train_data\train\degraded\059373_apply_jitter.mp3,0.8
train_data\train\degraded\061820_apply_bitcrush.mp3,0.375
train_data\train\degraded\009550_apply_highpass.mp3,0.5
train_data\train\degraded\038955_apply_dropout.mp3,0.95
train_data\train\degraded\000212_add_pink_noise.mp3,0.6
train_data\train\degraded\004074_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\148518_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\129694_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\108882_apply_reverb.mp3,0.0
train_data\train\degraded\101118_apply_highpass.mp3,0.5
train_data\train\degraded\063789_apply_dropout.mp3,0.95
train_data\train\degraded\116464_apply_jitter.mp3,0.8
train_data\train\degraded\089350_apply_lowpass.mp3,0.75
train_data\train\degraded\107569_apply_bandpass.mp3,0.625
train_data\train\degraded\000574_apply_reverb.mp3,0.0
train_data\train\degraded\094467_apply_jitter.mp3,0.8
train_data\train\degraded\143303_apply_dropout.mp3,0.95
train_data\train\degraded\001642_apply_jitter.mp3,0.8
train_data\train\degraded\152568_add_pink_noise.mp3,0.6
train_data\train\degraded\110983_apply_bandpass.mp3,0.625
train_data\train\degraded\131795_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\121592_apply_dropout.mp3,0.95
train_data\train\degraded\075869_apply_clipping.mp3,0.8
train_data\train\degraded\068838_add_pink_noise.mp3,0.6
train_data\train\degraded\010983_apply_lowpass.mp3,0.75
train_data\train\degraded\116458_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\139524_apply_reverb.mp3,0.0
train_data\train\degraded\126404_apply_jitter.mp3,0.8
train_data\train\degraded\062534_add_white_noise.mp3,0.6
train_data\train\degraded\056691_apply_reverb.mp3,0.0
train_data\train\degraded\029045_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\039530_add_pink_noise.mp3,0.6
train_data\train\degraded\083906_apply_dropout.mp3,0.95
train_data\train\degraded\126362_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\129051_add_brown_noise.mp3,0.6
train_data\train\degraded\146482_apply_bandpass.mp3,0.625
train_data\train\degraded\010808_add_white_noise.mp3,0.6
train_data\train\degraded\019192_add_pink_noise.mp3,0.6
train_data\train\degraded\126410_apply_bandpass.mp3,0.625
train_data\train\degraded\048493_apply_dropout.mp3,0.95
train_data\train\degraded\067470_add_white_noise.mp3,0.6
train_data\train\degraded\034996_apply_jitter.mp3,0.8
train_data\train\degraded\127726_apply_jitter.mp3,0.8
train_data\train\degraded\107390_add_brown_noise.mp3,0.6
train_data\train\degraded\073363_apply_dropout.mp3,0.95
train_data\train\degraded\125657_add_white_noise.mp3,0.6
train_data\train\degraded\001087_apply_reverb.mp3,0.0
train_data\train\degraded\072069_add_pink_noise.mp3,0.6
train_data\train\degraded\035444_apply_lowpass.mp3,0.75
train_data\train\degraded\112789_apply_bitcrush.mp3,0.375
train_data\train\degraded\135336_apply_highpass.mp3,0.5
train_data\train\degraded\133974_apply_reverb.mp3,0.0
train_data\train\degraded\059561_add_pink_noise.mp3,0.6
train_data\train\degraded\075935_add_brown_noise.mp3,0.6
train_data\train\degraded\129092_apply_reverb.mp3,0.0
train_data\train\degraded\042141_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\091319_add_white_noise.mp3,0.6
train_data\train\degraded\038821_apply_clipping.mp3,0.8
train_data\train\degraded\109356_apply_highpass.mp3,0.5
train_data\train\degraded\004100_apply_bandpass.mp3,0.625
train_data\train\degraded\086117_apply_bitcrush.mp3,0.375
train_data\train\degraded\127915_apply_clipping.mp3,0.8
train_data\train\degraded\074381_apply_bandpass.mp3,0.625
train_data\train\degraded\072928_apply_dropout.mp3,0.95
train_data\train\degraded\056646_add_pink_noise.mp3,0.6
train_data\train\degraded\107435_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\091443_apply_bandpass.mp3,0.625
train_data\train\degraded\081650_apply_highpass.mp3,0.5
train_data\train\degraded\117626_add_brown_noise.mp3,0.6
train_data\train\degraded\129910_add_white_noise.mp3,0.6
train_data\train\degraded\098301_apply_reverb.mp3,0.0
train_data\train\degraded\048450_apply_clipping.mp3,0.8
train_data\train\degraded\001736_apply_dropout.mp3,0.95
train_data\train\degraded\019179_apply_highpass.mp3,0.5
train_data\train\degraded\145606_apply_highpass.mp3,0.5
train_data\train\degraded\085436_add_white_noise.mp3,0.6
train_data\train\degraded\017632_apply_clipping.mp3,0.8
train_data\train\degraded\134941_add_pink_noise.mp3,0.6
train_data\train\degraded\148444_apply_clipping.mp3,0.8
train_data\train\degraded\108060_apply_clipping.mp3,0.8
train_data\train\degraded\012986_apply_bandpass.mp3,0.625
train_data\train\degraded\125680_apply_highpass.mp3,0.5
train_data\train\degraded\048444_apply_clipping.mp3,0.8
train_data\train\degraded\051115_add_brown_noise.mp3,0.6
train_data\train\degraded\085422_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\129904_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\117632_add_white_noise.mp3,0.6
train_data\train\degraded\022474_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\130702_apply_clipping.mp3,0.8
train_data\train\degraded\093917_apply_lowpass.mp3,0.75
train_data\train\degraded\026174_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\056493_apply_dropout.mp3,0.95
train_data\train\degraded\045389_apply_dropout.mp3,0.95
train_data\train\degraded\140583_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\126606_apply_bitcrush.mp3,0.375
train_data\train\degraded\107810_add_white_noise.mp3,0.6
train_data\train\degraded\107804_apply_reverb.mp3,0.0
train_data\train\degraded\122474_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\133579_apply_bitcrush.mp3,0.375
train_data\train\degraded\030702_add_pink_noise.mp3,0.6
train_data\train\degraded\048861_apply_clipping.mp3,0.8
train_data\train\degraded\055830_apply_highpass.mp3,0.5
train_data\train\degraded\053299_apply_bandpass.mp3,0.625
train_data\train\degraded\081491_add_white_noise.mp3,0.6
train_data\train\degraded\068541_add_brown_noise.mp3,0.6
train_data\train\degraded\125333_add_brown_noise.mp3,0.6
train_data\train\degraded\133551_apply_bitcrush.mp3,0.375
train_data\train\degraded\000825_apply_clipping.mp3,0.8
train_data\train\degraded\133545_apply_clipping.mp3,0.8
train_data\train\degraded\038362_apply_highpass.mp3,0.5
train_data\train\degraded\137723_add_white_noise.mp3,0.6
train_data\train\degraded\081485_apply_dropout.mp3,0.95
train_data\train\degraded\138410_add_white_noise.mp3,0.6
train_data\train\degraded\064409_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\073175_apply_highpass.mp3,0.5
train_data\train\degraded\107186_add_brown_noise.mp3,0.6
train_data\train\degraded\003492_apply_jitter.mp3,0.8
train_data\train\degraded\010388_apply_jitter.mp3,0.8
train_data\train\degraded\030058_apply_bitcrush.mp3,0.375
train_data\train\degraded\116706_apply_dropout.mp3,0.95
train_data\train\degraded\073820_add_white_noise.mp3,0.6
train_data\train\degraded\052636_add_brown_noise.mp3,0.6
train_data\train\degraded\014663_apply_bitcrush.mp3,0.375
train_data\train\degraded\040232_apply_highpass.mp3,0.5
train_data\train\degraded\123965_apply_dropout.mp3,0.95
train_data\train\degraded\000602_add_brown_noise.mp3,0.6
train_data\train\degraded\123971_apply_lowpass.mp3,0.75
train_data\train\degraded\107179_apply_bitcrush.mp3,0.375
train_data\train\degraded\118059_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\080002_apply_dropout.mp3,0.95
train_data\train\degraded\084264_apply_clipping.mp3,0.8
train_data\train\degraded\050753_add_brown_noise.mp3,0.6
train_data\train\degraded\010377_add_brown_noise.mp3,0.6
train_data\train\degraded\127281_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\031391_apply_reverb.mp3,0.0
train_data\train\degraded\010439_add_white_noise.mp3,0.6
train_data\train\degraded\068582_apply_lowpass.mp3,0.75
train_data\train\degraded\015541_apply_highpass.mp3,0.5
train_data\train\degraded\131385_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\148120_apply_reverb.mp3,0.0
train_data\train\degraded\091899_apply_highpass.mp3,0.5
train_data\train\degraded\108504_apply_clipping.mp3,0.8
train_data\train\degraded\080758_add_pink_noise.mp3,0.6
train_data\train\degraded\143061_apply_lowpass.mp3,0.75
train_data\train\degraded\058333_add_pink_noise.mp3,0.6
train_data\train\degraded\082629_apply_dropout.mp3,0.95
train_data\train\degraded\060874_add_brown_noise.mp3,0.6
train_data\train\degraded\127295_apply_dropout.mp3,0.95
train_data\train\degraded\110439_apply_highpass.mp3,0.5
train_data\train\degraded\097542_apply_clipping.mp3,0.8
train_data\train\degraded\098671_apply_lowpass.mp3,0.75
train_data\train\degraded\130931_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\143060_apply_highpass.mp3,0.5
train_data\train\degraded\130930_apply_reverb.mp3,0.0
train_data\train\degraded\098670_add_brown_noise.mp3,0.6
train_data\train\degraded\127294_apply_lowpass.mp3,0.75
train_data\train\degraded\110438_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\060875_apply_highpass.mp3,0.5
train_data\train\degraded\142418_add_pink_noise.mp3,0.6
train_data\train\degraded\039900_apply_reverb.mp3,0.0
train_data\train\degraded\082628_add_white_noise.mp3,0.6
train_data\train\degraded\031390_apply_jitter.mp3,0.8
train_data\train\degraded\118070_apply_bandpass.mp3,0.625
train_data\train\degraded\127280_apply_reverb.mp3,0.0
train_data\train\degraded\108505_add_brown_noise.mp3,0.6
train_data\train\degraded\148121_add_pink_noise.mp3,0.6
train_data\train\degraded\015540_apply_dropout.mp3,0.95
train_data\train\degraded\010438_add_brown_noise.mp3,0.6
train_data\train\degraded\080765_apply_bandpass.mp3,0.625
train_data\train\degraded\128825_apply_jitter.mp3,0.8
train_data\train\degraded\123970_add_brown_noise.mp3,0.6
train_data\train\degraded\144733_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\010376_apply_bandpass.mp3,0.625
train_data\train\degraded\037911_apply_lowpass.mp3,0.75
train_data\train\degraded\040541_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\050752_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\080003_apply_bandpass.mp3,0.625
train_data\train\degraded\118058_apply_clipping.mp3,0.8
train_data\train\degraded\107178_apply_lowpass.mp3,0.75
train_data\train\degraded\096675_apply_reverb.mp3,0.0
train_data\train\degraded\110410_add_brown_noise.mp3,0.6
train_data\train\degraded\141139_apply_lowpass.mp3,0.75
train_data\train\degraded\019420_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\123964_apply_bitcrush.mp3,0.375
train_data\train\degraded\009155_apply_reverb.mp3,0.0
train_data\train\degraded\040233_add_pink_noise.mp3,0.6
train_data\train\degraded\052637_apply_bitcrush.mp3,0.375
train_data\train\degraded\073821_add_brown_noise.mp3,0.6
train_data\train\degraded\116707_apply_clipping.mp3,0.8
train_data\train\degraded\090589_add_pink_noise.mp3,0.6
train_data\train\degraded\137722_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\038363_apply_bitcrush.mp3,0.375
train_data\train\degraded\133544_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\036428_apply_bandpass.mp3,0.625
train_data\train\degraded\030059_add_white_noise.mp3,0.6
train_data\train\degraded\010389_apply_reverb.mp3,0.0
train_data\train\degraded\107187_add_brown_noise.mp3,0.6
train_data\train\degraded\073174_add_pink_noise.mp3,0.6
train_data\train\degraded\064408_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\032882_apply_jitter.mp3,0.8
train_data\train\degraded\124992_apply_jitter.mp3,0.8
train_data\train\degraded\115597_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\057968_apply_lowpass.mp3,0.75
train_data\train\degraded\067673_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\068540_apply_lowpass.mp3,0.75
train_data\train\degraded\141878_apply_dropout.mp3,0.95
train_data\train\degraded\065064_apply_reverb.mp3,0.0
train_data\train\degraded\142381_apply_bitcrush.mp3,0.375
train_data\train\degraded\122475_add_brown_noise.mp3,0.6
train_data\train\degraded\107805_apply_bitcrush.mp3,0.375
train_data\train\degraded\146681_apply_dropout.mp3,0.95
train_data\train\degraded\120504_apply_highpass.mp3,0.5
train_data\train\degraded\055831_apply_bandpass.mp3,0.625
train_data\train\degraded\114879_add_white_noise.mp3,0.6
train_data\train\degraded\022475_add_brown_noise.mp3,0.6
train_data\train\degraded\126607_apply_lowpass.mp3,0.75
train_data\train\degraded\127519_apply_reverb.mp3,0.0
train_data\train\degraded\045388_apply_clipping.mp3,0.8
train_data\train\degraded\125681_apply_lowpass.mp3,0.75
train_data\train\degraded\118500_apply_dropout.mp3,0.95
train_data\train\degraded\085423_add_brown_noise.mp3,0.6
train_data\train\degraded\051114_apply_bandpass.mp3,0.625
train_data\train\degraded\145607_apply_reverb.mp3,0.0
train_data\train\degraded\098300_apply_reverb.mp3,0.0
train_data\train\degraded\117627_apply_bandpass.mp3,0.625
train_data\train\degraded\052409_apply_reverb.mp3,0.0
train_data\train\degraded\107434_add_white_noise.mp3,0.6
train_data\train\degraded\075908_apply_highpass.mp3,0.5
train_data\train\degraded\134940_apply_dropout.mp3,0.95
train_data\train\degraded\011242_apply_dropout.mp3,0.95
train_data\train\degraded\017633_apply_bandpass.mp3,0.625
train_data\train\degraded\049029_apply_bandpass.mp3,0.625
train_data\train\degraded\108049_apply_highpass.mp3,0.5
train_data\train\degraded\117169_apply_lowpass.mp3,0.75
train_data\train\degraded\004101_apply_dropout.mp3,0.95
train_data\train\degraded\109357_apply_bandpass.mp3,0.625
train_data\train\degraded\038820_apply_reverb.mp3,0.0
train_data\train\degraded\074380_apply_clipping.mp3,0.8
train_data\train\degraded\127914_apply_lowpass.mp3,0.75
train_data\train\degraded\086116_add_white_noise.mp3,0.6
train_data\train\degraded\045149_apply_bitcrush.mp3,0.375
train_data\train\degraded\133975_apply_lowpass.mp3,0.75
train_data\train\degraded\038834_apply_jitter.mp3,0.8
train_data\train\degraded\091318_add_pink_noise.mp3,0.6
train_data\train\degraded\129093_apply_bandpass.mp3,0.625
train_data\train\degraded\072068_apply_bandpass.mp3,0.625
train_data\train\degraded\133020_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\135337_apply_lowpass.mp3,0.75
train_data\train\degraded\112788_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\007391_apply_reverb.mp3,0.0
train_data\train\degraded\033020_apply_bandpass.mp3,0.625
train_data\train\degraded\056874_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\048492_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\007385_add_pink_noise.mp3,0.6
train_data\train\degraded\060478_apply_reverb.mp3,0.0
train_data\train\degraded\025124_apply_bitcrush.mp3,0.375
train_data\train\degraded\107391_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\083913_apply_dropout.mp3,0.95
train_data\train\degraded\036616_apply_highpass.mp3,0.5
train_data\train\degraded\063159_apply_dropout.mp3,0.95
train_data\train\degraded\119187_add_brown_noise.mp3,0.6
train_data\train\degraded\129044_apply_highpass.mp3,0.5
train_data\train\degraded\088846_apply_highpass.mp3,0.5
train_data\train\degraded\146483_apply_bitcrush.mp3,0.375
train_data\train\degraded\140794_add_pink_noise.mp3,0.6
train_data\train\degraded\126411_apply_highpass.mp3,0.5
train_data\train\degraded\010809_apply_bandpass.mp3,0.625
train_data\train\degraded\029044_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\019187_apply_dropout.mp3,0.95
train_data\train\degraded\112978_add_white_noise.mp3,0.6
train_data\train\degraded\056690_apply_lowpass.mp3,0.75
train_data\train\degraded\126405_add_pink_noise.mp3,0.6
train_data\train\degraded\119193_apply_jitter.mp3,0.8
train_data\train\degraded\070657_apply_highpass.mp3,0.5
train_data\train\degraded\083898_apply_lowpass.mp3,0.75
train_data\train\degraded\121593_apply_clipping.mp3,0.8
train_data\train\degraded\021587_apply_lowpass.mp3,0.75
train_data\train\degraded\068839_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\131794_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\110982_apply_reverb.mp3,0.0
train_data\train\degraded\100549_apply_bandpass.mp3,0.625
train_data\train\degraded\152569_apply_lowpass.mp3,0.75
train_data\train\degraded\007554_apply_lowpass.mp3,0.75
train_data\train\degraded\148519_add_white_noise.mp3,0.6
train_data\train\degraded\042020_apply_bandpass.mp3,0.625
train_data\train\degraded\004075_apply_highpass.mp3,0.5
train_data\train\degraded\110772_apply_jitter.mp3,0.8
train_data\train\degraded\000213_apply_reverb.mp3,0.0
train_data\train\degraded\061821_apply_dropout.mp3,0.95
train_data\train\degraded\114272_apply_bitcrush.mp3,0.375
train_data\train\degraded\116465_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\108883_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\101119_add_white_noise.mp3,0.6
train_data\train\degraded\129695_apply_lowpass.mp3,0.75
train_data\train\degraded\140623_apply_clipping.mp3,0.8
train_data\train\degraded\057439_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\114266_apply_dropout.mp3,0.95
train_data\train\degraded\000207_add_brown_noise.mp3,0.6
train_data\train\degraded\113284_apply_lowpass.mp3,0.75
train_data\train\degraded\036986_apply_bitcrush.mp3,0.375
train_data\train\degraded\061160_apply_lowpass.mp3,0.75
train_data\train\degraded\133632_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\085594_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\126559_apply_bandpass.mp3,0.625
train_data\train\degraded\073564_apply_jitter.mp3,0.8
train_data\train\degraded\023353_apply_lowpass.mp3,0.75
train_data\train\degraded\107597_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\108868_apply_lowpass.mp3,0.75
train_data\train\degraded\107583_add_brown_noise.mp3,0.6
train_data\train\degraded\024428_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\061174_apply_jitter.mp3,0.8
train_data\train\degraded\001680_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\125722_apply_clipping.mp3,0.8
train_data\train\degraded\036992_add_white_noise.mp3,0.6
train_data\train\degraded\138015_add_white_noise.mp3,0.6
train_data\train\degraded\142949_add_brown_noise.mp3,0.6
train_data\train\degraded\115811_apply_bitcrush.mp3,0.375
train_data\train\degraded\024366_apply_bandpass.mp3,0.625
train_data\train\degraded\101864_add_white_noise.mp3,0.6
train_data\train\degraded\108840_apply_reverb.mp3,0.0
train_data\train\degraded\131019_add_brown_noise.mp3,0.6
train_data\train\degraded\144492_apply_bitcrush.mp3,0.375
train_data\train\degraded\072134_apply_dropout.mp3,0.95
train_data\train\degraded\075883_add_pink_noise.mp3,0.6
train_data\train\degraded\126217_add_white_noise.mp3,0.6
train_data\train\degraded\028548_apply_dropout.mp3,0.95
train_data\train\degraded\051262_apply_bitcrush.mp3,0.375
train_data\train\degraded\000993_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\125291_apply_jitter.mp3,0.8
train_data\train\degraded\105141_apply_bitcrush.mp3,0.375
train_data\train\degraded\116883_add_pink_noise.mp3,0.6
train_data\train\degraded\107030_apply_clipping.mp3,0.8
train_data\train\degraded\108303_apply_highpass.mp3,0.5
train_data\train\degraded\096729_add_pink_noise.mp3,0.6
train_data\train\degraded\057175_apply_lowpass.mp3,0.75
train_data\train\degraded\037859_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\046078_apply_dropout.mp3,0.95
train_data\train\degraded\006448_apply_bitcrush.mp3,0.375
train_data\train\degraded\085027_apply_reverb.mp3,0.0
train_data\train\degraded\074960_apply_lowpass.mp3,0.75
train_data\train\degraded\054468_apply_jitter.mp3,0.8
train_data\train\degraded\099368_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\108471_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\051276_apply_jitter.mp3,0.8
train_data\train\degraded\134388_apply_bandpass.mp3,0.625
train_data\train\degraded\056519_apply_lowpass.mp3,0.75
train_data\train\degraded\140421_apply_lowpass.mp3,0.75
train_data\train\degraded\080611_apply_jitter.mp3,0.8
train_data\train\degraded\004511_add_pink_noise.mp3,0.6
train_data\train\degraded\108459_apply_jitter.mp3,0.8
train_data\train\degraded\000777_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\114070_apply_lowpass.mp3,0.75
train_data\train\degraded\094102_apply_bandpass.mp3,0.625
train_data\train\degraded\142550_add_white_noise.mp3,0.6
train_data\train\degraded\092573_add_brown_noise.mp3,0.6
train_data\train\degraded\066394_apply_jitter.mp3,0.8
train_data\train\degraded\005169_add_white_noise.mp3,0.6
train_data\train\degraded\116101_add_white_noise.mp3,0.6
train_data\train\degraded\042236_add_white_noise.mp3,0.6
train_data\train\degraded\000005_add_white_noise.mp3,0.6
train_data\train\degraded\046736_apply_reverb.mp3,0.0
train_data\train\degraded\104277_apply_lowpass.mp3,0.75
train_data\train\degraded\114064_add_white_noise.mp3,0.6
train_data\train\degraded\103518_apply_dropout.mp3,0.95
train_data\train\degraded\118886_add_white_noise.mp3,0.6
train_data\train\degraded\075317_apply_lowpass.mp3,0.75
train_data\train\degraded\109960_add_brown_noise.mp3,0.6
train_data\train\degraded\080836_add_pink_noise.mp3,0.6
train_data\train\degraded\073766_apply_bandpass.mp3,0.625
train_data\train\degraded\148082_apply_bitcrush.mp3,0.375
train_data\train\degraded\115391_add_salt_pepper_noise.mp3,0.5
train_data\train\degraded\071617_apply_lowpass.mp3,0.75
train_data\train\degraded\091085_apply_bandpass.mp3,0.625
train_data\train\degraded\033424_apply_highpass.mp3,0.5
train_data\train\degraded\138217_add_pink_noise.mp3,0.6
train_data\train\degraded\067707_apply_bandpass.mp3,0.625
train_data\train\degraded\105196_add_brown_noise.mp3,0.6
train_data\train\degraded\001482_apply_jitter.mp3,0.8
train_data\train\degraded\109974_apply_clipping.mp3,0.8
train_data\train\degraded\043869_apply_dropout.mp3,0.95
train_data\train\degraded\073772_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\011861_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\120316_add_brown_noise.mp3,0.6
train_data\train\degraded\043699_apply_echo.mp3,0.19999999999999996
train_data\train\degraded\128992_add_white_noise.mp3,0.6
train_data\train\degraded\044848_add_white_noise.mp3,0.6
train_data\train\degraded\120470_apply_jitter.mp3,0.8
train_data\train\degraded\036560_apply_bitcrush.mp3,0.375
